date,league,t1,t2,game,bet_type,bet_line,ROI,House,status,odds,profit
2023-11-03 09:53:00,WLDs,Gen.G,Bilibili Gaming,3,under,total_barons 1.5,14.38%,Bet365,loss,1.83,-1.0
2023-11-03 10:59:02,WLDs,Bilibili Gaming,Gen.G,4,under,total_barons 1.5,14.38%,Bet365,loss,1.83,-1.0
2023-11-03 11:54:23,WLDs,Bilibili Gaming,Gen.G,5,under,total_barons 1.5,14.38%,Bet365,loss,1.83,-1.0
2023-11-03 08:12:32,WLDs,Gen.G,Bilibili Gaming,1,under,total_towers 12.5,5.63%,Pinnacle,win,1.625,0.62
2023-11-03 09:05:56,WLDs,Bilibili Gaming,Gen.G,2,under,total_towers 12.5,5.63%,Pinnacle,win,1.625,0.62
2023-11-03 09:53:00,WLDs,Gen.G,Bilibili Gaming,3,under,total_towers 12.5,5.63%,Pinnacle,loss,1.625,-1.0
2023-11-03 10:59:02,WLDs,Bilibili Gaming,Gen.G,4,under,total_towers 12.5,5.63%,Pinnacle,win,1.625,0.62
2023-11-03 11:54:23,WLDs,Bilibili Gaming,Gen.G,5,under,total_towers 12.5,5.63%,Pinnacle,loss,1.625,-1.0
2023-11-03 08:12:32,WLDs,Gen.G,Bilibili Gaming,1,under,total_kills 22.5,30.20%,Pinnacle,win,2.48,1.48
2023-11-03 09:05:56,WLDs,Bilibili Gaming,Gen.G,2,under,total_kills 22.5,30.20%,Pinnacle,win,2.48,1.48
2023-11-03 09:53:00,WLDs,Gen.G,Bilibili Gaming,3,under,total_kills 22.5,30.20%,Pinnacle,win,2.48,1.48
2023-11-03 10:59:02,WLDs,Bilibili Gaming,Gen.G,4,under,total_kills 22.5,30.20%,Pinnacle,loss,2.48,-1.0
2023-11-03 11:54:23,WLDs,Bilibili Gaming,Gen.G,5,under,total_kills 22.5,30.20%,Pinnacle,win,2.48,1.48
2023-11-03 08:12:32,WLDs,Gen.G,Bilibili Gaming,1,under,game_duration 31.0,7.86%,Pinnacle,win,1.961,0.96
2023-11-03 09:05:56,WLDs,Bilibili Gaming,Gen.G,2,under,game_duration 31.0,7.86%,Pinnacle,win,1.961,0.96
2023-11-03 09:53:00,WLDs,Gen.G,Bilibili Gaming,3,under,game_duration 31.0,7.86%,Pinnacle,loss,1.961,-1.0
2023-11-03 10:59:02,WLDs,Bilibili Gaming,Gen.G,4,under,game_duration 31.0,7.86%,Pinnacle,loss,1.961,-1.0
2023-11-03 11:54:23,WLDs,Bilibili Gaming,Gen.G,5,under,game_duration 31.0,7.86%,Pinnacle,loss,1.961,-1.0
2023-11-03 08:12:32,WLDs,Gen.G,Bilibili Gaming,1,under,total_kills 21.5,20.70%,Pinnacle,win,2.84,1.84
2023-11-03 09:05:56,WLDs,Bilibili Gaming,Gen.G,2,under,total_kills 21.5,20.70%,Pinnacle,win,2.84,1.84
2023-11-03 09:53:00,WLDs,Gen.G,Bilibili Gaming,3,under,total_kills 21.5,20.70%,Pinnacle,loss,2.84,-1.0
2023-11-03 10:59:02,WLDs,Bilibili Gaming,Gen.G,4,under,total_kills 21.5,20.70%,Pinnacle,loss,2.84,-1.0
2023-11-03 11:54:23,WLDs,Bilibili Gaming,Gen.G,5,under,total_kills 21.5,20.70%,Pinnacle,win,2.84,1.84
2023-11-03 08:12:32,WLDs,Gen.G,Bilibili Gaming,1,under,total_kills 24.5,9.14%,Pinnacle,win,1.819,0.82
2023-11-03 09:05:56,WLDs,Bilibili Gaming,Gen.G,2,under,total_kills 24.5,9.14%,Pinnacle,win,1.819,0.82
2023-11-03 09:53:00,WLDs,Gen.G,Bilibili Gaming,3,under,total_kills 24.5,9.14%,Pinnacle,win,1.819,0.82
2023-11-03 10:59:02,WLDs,Bilibili Gaming,Gen.G,4,under,total_kills 24.5,9.14%,Pinnacle,loss,1.819,-1.0
2023-11-03 11:54:23,WLDs,Bilibili Gaming,Gen.G,5,under,total_kills 24.5,9.14%,Pinnacle,win,1.819,0.82
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_kills 24.5,32.02%,Dafabet,win,1.886,0.89
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_kills 24.5,32.02%,Dafabet,win,1.886,0.89
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_kills 24.5,32.02%,Dafabet,win,1.886,0.89
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_kills 24.5,32.02%,Dafabet,loss,1.886,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,game_duration 31.0,7.82%,Dafabet,win,1.797,0.8
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,game_duration 31.0,7.82%,Dafabet,win,1.797,0.8
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,game_duration 31.0,7.82%,Dafabet,win,1.797,0.8
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,game_duration 31.0,7.82%,Dafabet,loss,1.797,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_barons 1.5,16.81%,Dafabet,win,1.869,0.87
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_barons 1.5,16.81%,Dafabet,win,1.869,0.87
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_barons 1.5,16.81%,Dafabet,win,1.869,0.87
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_barons 1.5,16.81%,Dafabet,loss,1.869,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_kills 23.5,32.77%,Dafabet,win,1.967,0.97
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_kills 23.5,32.77%,Dafabet,win,1.967,0.97
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_kills 23.5,32.77%,Dafabet,win,1.967,0.97
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_kills 23.5,32.77%,Dafabet,loss,1.967,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_kills 23.5,23.53%,Bet365,win,1.83,0.83
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_kills 23.5,23.53%,Bet365,win,1.83,0.83
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_kills 23.5,23.53%,Bet365,win,1.83,0.83
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_kills 23.5,23.53%,Bet365,loss,1.83,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_inhibitors 1.5,5.00%,Bet365,win,2.0,1.0
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_inhibitors 1.5,5.00%,Bet365,loss,2.0,-1.0
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_inhibitors 1.5,5.00%,Bet365,win,2.0,1.0
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_inhibitors 1.5,5.00%,Bet365,loss,2.0,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_barons 1.5,7.50%,Bet365,win,1.72,0.72
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_barons 1.5,7.50%,Bet365,win,1.72,0.72
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_barons 1.5,7.50%,Bet365,win,1.72,0.72
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_barons 1.5,7.50%,Bet365,loss,1.72,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_dragons 4.5,10.92%,Bet365,win,1.53,0.53
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_dragons 4.5,10.92%,Bet365,win,1.53,0.53
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_dragons 4.5,10.92%,Bet365,win,1.53,0.53
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_dragons 4.5,10.92%,Bet365,loss,1.53,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_towers 12.5,5.98%,Bet365,win,1.57,0.57
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_towers 12.5,5.98%,Bet365,win,1.57,0.57
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_towers 12.5,5.98%,Bet365,win,1.57,0.57
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_towers 12.5,5.98%,Bet365,loss,1.57,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,game_duration 30.5,14.38%,Bet365,win,1.83,0.83
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,game_duration 30.5,14.38%,Bet365,win,1.83,0.83
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,game_duration 30.5,14.38%,Bet365,win,1.83,0.83
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,game_duration 30.5,14.38%,Bet365,loss,1.83,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_kills 20.5,46.85%,Pinnacle,win,2.67,1.67
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_kills 20.5,46.85%,Pinnacle,loss,2.67,-1.0
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_kills 20.5,46.85%,Pinnacle,win,2.67,1.67
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_kills 20.5,46.85%,Pinnacle,loss,2.67,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_barons 1.5,6.19%,Pinnacle,win,1.699,0.7
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_barons 1.5,6.19%,Pinnacle,win,1.699,0.7
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_barons 1.5,6.19%,Pinnacle,win,1.699,0.7
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_barons 1.5,6.19%,Pinnacle,loss,1.699,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_kills 21.5,23.20%,Pinnacle,win,2.24,1.24
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_kills 21.5,23.20%,Pinnacle,loss,2.24,-1.0
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_kills 21.5,23.20%,Pinnacle,win,2.24,1.24
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_kills 21.5,23.20%,Pinnacle,loss,2.24,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_kills 23.5,21.50%,Pinnacle,win,1.8,0.8
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_kills 23.5,21.50%,Pinnacle,win,1.8,0.8
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_kills 23.5,21.50%,Pinnacle,win,1.8,0.8
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_kills 23.5,21.50%,Pinnacle,loss,1.8,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_dragons 4.5,5.17%,Pinnacle,win,1.558,0.56
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_dragons 4.5,5.17%,Pinnacle,win,1.558,0.56
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_dragons 4.5,5.17%,Pinnacle,win,1.558,0.56
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_dragons 4.5,5.17%,Pinnacle,loss,1.558,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,game_duration 30.0,6.05%,Pinnacle,win,2.02,1.02
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,game_duration 30.0,6.05%,Pinnacle,win,2.02,1.02
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,game_duration 30.0,6.05%,Pinnacle,win,2.02,1.02
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,game_duration 30.0,6.05%,Pinnacle,loss,2.02,-1.0
2023-11-04 08:13:16,WLDs,JD Gaming,KT Rolster,1,under,total_kills 22.5,30.00%,Pinnacle,win,2.0,1.0
2023-11-04 09:02:07,WLDs,JD Gaming,KT Rolster,2,under,total_kills 22.5,30.00%,Pinnacle,win,2.0,1.0
2023-11-04 09:47:52,WLDs,KT Rolster,JD Gaming,3,under,total_kills 22.5,30.00%,Pinnacle,win,2.0,1.0
2023-11-04 10:34:13,WLDs,KT Rolster,JD Gaming,4,under,total_kills 22.5,30.00%,Pinnacle,loss,2.0,-1.0
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_kills 24.5,27.61%,Dafabet,win,1.823,0.82
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_kills 24.5,27.61%,Dafabet,win,1.823,0.82
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_kills 24.5,27.61%,Dafabet,win,1.823,0.82
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,FD,first_dragon T1,6.38%,Dafabet,win,1.773,0.77
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,FD,first_dragon T1,6.38%,Dafabet,win,1.773,0.77
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,FD,first_dragon T1,6.38%,Dafabet,win,1.773,0.77
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,game_duration 31.0,25.52%,Dafabet,win,1.931,0.93
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,game_duration 31.0,25.52%,Dafabet,loss,1.931,-1.0
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,game_duration 31.0,25.52%,Dafabet,win,1.931,0.93
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_barons 1.5,21.48%,Dafabet,win,1.869,0.87
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_barons 1.5,21.48%,Dafabet,win,1.869,0.87
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_barons 1.5,21.48%,Dafabet,win,1.869,0.87
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_kills 23.5,31.39%,Dafabet,win,1.877,0.88
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_kills 23.5,31.39%,Dafabet,win,1.877,0.88
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_kills 23.5,31.39%,Dafabet,win,1.877,0.88
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_dragons 4.5,33.00%,Bet365,win,1.9,0.9
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_dragons 4.5,33.00%,Bet365,win,1.9,0.9
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_dragons 4.5,33.00%,Bet365,win,1.9,0.9
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_towers 12.5,5.98%,Bet365,win,1.57,0.57
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_towers 12.5,5.98%,Bet365,win,1.57,0.57
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_towers 12.5,5.98%,Bet365,win,1.57,0.57
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_kills 23.5,26.00%,Bet365,win,1.8,0.8
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_kills 23.5,26.00%,Bet365,win,1.8,0.8
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_kills 23.5,26.00%,Bet365,win,1.8,0.8
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,game_duration 31.5,32.67%,Bet365,win,1.83,0.83
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,game_duration 31.5,32.67%,Bet365,loss,1.83,-1.0
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,game_duration 31.5,32.67%,Bet365,win,1.83,0.83
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_inhibitors 1.5,40.00%,Bet365,win,2.0,1.0
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_inhibitors 1.5,40.00%,Bet365,win,2.0,1.0
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_inhibitors 1.5,40.00%,Bet365,loss,2.0,-1.0
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_barons 1.5,18.95%,Bet365,win,1.83,0.83
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_barons 1.5,18.95%,Bet365,win,1.83,0.83
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_barons 1.5,18.95%,Bet365,win,1.83,0.83
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_dragons 4.5,26.00%,Pinnacle,win,1.8,0.8
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_dragons 4.5,26.00%,Pinnacle,win,1.8,0.8
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_dragons 4.5,26.00%,Pinnacle,win,1.8,0.8
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_towers 12.5,9.89%,Pinnacle,win,1.628,0.63
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_towers 12.5,9.89%,Pinnacle,win,1.628,0.63
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_towers 12.5,9.89%,Pinnacle,win,1.628,0.63
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_kills 25.5,6.79%,Pinnacle,win,1.473,0.47
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_kills 25.5,6.79%,Pinnacle,win,1.473,0.47
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_kills 25.5,6.79%,Pinnacle,win,1.473,0.47
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,game_duration 31.0,40.40%,Pinnacle,win,2.16,1.16
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,game_duration 31.0,40.40%,Pinnacle,loss,2.16,-1.0
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,game_duration 31.0,40.40%,Pinnacle,win,2.16,1.16
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_barons 1.5,20.05%,Pinnacle,win,1.847,0.85
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_barons 1.5,20.05%,Pinnacle,win,1.847,0.85
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_barons 1.5,20.05%,Pinnacle,win,1.847,0.85
2023-11-05 08:12:27,WLDs,LNG Esports,T1,1,under,total_kills 21.5,41.87%,Pinnacle,win,2.27,1.27
2023-11-05 08:58:21,WLDs,LNG Esports,T1,2,under,total_kills 21.5,41.87%,Pinnacle,win,2.27,1.27
2023-11-05 09:49:56,WLDs,LNG Esports,T1,3,under,total_kills 21.5,41.87%,Pinnacle,win,2.27,1.27
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,total_dragons 4.5,65.00%,Bet365,win,2.2,1.2
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,total_dragons 4.5,65.00%,Bet365,win,2.2,1.2
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,total_dragons 4.5,65.00%,Bet365,loss,2.2,-1.0
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,total_dragons 4.5,65.00%,Bet365,loss,2.2,-1.0
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,total_towers 12.5,10.56%,Bet365,win,1.83,0.83
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,total_towers 12.5,10.56%,Bet365,loss,1.83,-1.0
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,total_towers 12.5,10.56%,Bet365,win,1.83,0.83
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,total_towers 12.5,10.56%,Bet365,loss,1.83,-1.0
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,over,total_kills 29.5,22.00%,Bet365,win,1.83,0.83
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,over,total_kills 29.5,22.00%,Bet365,win,1.83,0.83
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,over,total_kills 29.5,22.00%,Bet365,win,1.83,0.83
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,over,total_kills 29.5,22.00%,Bet365,win,1.83,0.83
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,game_duration 32.5,48.69%,Bet365,win,1.83,0.83
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,game_duration 32.5,48.69%,Bet365,win,1.83,0.83
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,game_duration 32.5,48.69%,Bet365,win,1.83,0.83
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,game_duration 32.5,48.69%,Bet365,loss,1.83,-1.0
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,total_inhibitors 1.5,25.00%,Bet365,win,2.5,1.5
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,total_inhibitors 1.5,25.00%,Bet365,loss,2.5,-1.0
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,total_inhibitors 1.5,25.00%,Bet365,win,2.5,1.5
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,total_inhibitors 1.5,25.00%,Bet365,loss,2.5,-1.0
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,total_barons 1.5,92.56%,Bet365,win,2.37,1.37
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,total_barons 1.5,92.56%,Bet365,win,2.37,1.37
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,total_barons 1.5,92.56%,Bet365,loss,2.37,-1.0
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,total_barons 1.5,92.56%,Bet365,loss,2.37,-1.0
2023-11-07 17:04:53,IC,Finetwork KOI,Rebels Gaming,1,FD,first_dragon Rebels Gaming,42.03%,Dafabet,win,1.657,0.66
2023-11-07 17:51:42,IC,Rebels Gaming,Finetwork KOI,2,FD,first_dragon Rebels Gaming,42.03%,Dafabet,win,1.657,0.66
2023-11-07 18:56:56,IC,Finetwork KOI,Rebels Gaming,3,FD,first_dragon Rebels Gaming,42.03%,Dafabet,win,1.657,0.66
2023-11-07 19:50:00,IC,Rebels Gaming,Finetwork KOI,4,FD,first_dragon Rebels Gaming,42.03%,Dafabet,loss,1.657,-1.0
2023-11-07 17:36:37,ESLOL,A One Man Army,mCon esports,1,under,total_kills 36.5,8.66%,Bet365,win,1.83,0.83
2023-11-07 18:32:41,ESLOL,mCon esports,A One Man Army,2,under,total_kills 36.5,8.66%,Bet365,loss,1.83,-1.0
2023-11-07 19:28:15,ESLOL,A One Man Army,mCon esports,3,under,total_kills 36.5,8.66%,Bet365,win,1.83,0.83
2023-11-07 20:11:50,ESLOL,A One Man Army,mCon esports,4,under,total_kills 36.5,8.66%,Bet365,loss,1.83,-1.0
2023-11-07 17:45:25,ESLOL,HEET,Myth Esports,1,under,total_kills 35.5,30.71%,Bet365,win,1.83,0.83
2023-11-07 18:36:58,ESLOL,HEET,Myth Esports,2,under,total_kills 35.5,30.71%,Bet365,win,1.83,0.83
2023-11-07 19:24:03,ESLOL,Myth Esports,HEET,3,under,total_kills 35.5,30.71%,Bet365,win,1.83,0.83
2023-11-07 20:14:21,ESLOL,HEET,Myth Esports,4,under,total_kills 35.5,30.71%,Bet365,win,1.83,0.83
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,game_duration 31.5,48.69%,Bet365,win,1.83,0.83
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,game_duration 31.5,48.69%,Bet365,win,1.83,0.83
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,game_duration 31.5,48.69%,Bet365,loss,1.83,-1.0
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,game_duration 31.5,48.69%,Bet365,loss,1.83,-1.0
2023-11-06 17:03:41,IC,Movistar Riders,Los Heretics,1,under,game_duration 30.5,37.25%,Bet365,win,1.83,0.83
2023-11-06 17:55:38,IC,Los Heretics,Movistar Riders,2,under,game_duration 30.5,37.25%,Bet365,win,1.83,0.83
2023-11-06 18:47:06,IC,Los Heretics,Movistar Riders,3,under,game_duration 30.5,37.25%,Bet365,loss,1.83,-1.0
2023-11-06 19:40:06,IC,Los Heretics,Movistar Riders,4,under,game_duration 30.5,37.25%,Bet365,loss,1.83,-1.0
